,midi_filename,audio_filename,duration,Unnamed: 0
128,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mos_op36_6_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mos_op36_6_AkPnBsdf.wav,151.68451247165532,50.0
129,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn_op25_e2_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn_op25_e2_AkPnBcht.wav,91.2688888888889,12.0
130,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-ty_februar_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-ty_februar_SptkBGCl.wav,164.1543537414966,237.0
131,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-grieg_kobold_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-grieg_kobold_AkPnCGdD.wav,86.95117913832199,77.0
132,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn-p12_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn-p12_AkPnBcht.wav,59.13190476190477,4.0
133,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-gra_esp_3_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-gra_esp_3_SptkBGAm.wav,191.07931972789115,194.0
134,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-scn15_7_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-scn15_7_SptkBGAm.wav,130.79913832199546,204.0
135,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-muss_5_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-muss_5_AkPnBcht.wav,102.44721088435374,20.0
136,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-br_im5_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-br_im5_SptkBGCl.wav,176.43607709750566,217.0
137,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-chpn-p6_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-chpn-p6_SptkBGCl.wav,92.95360544217688,220.0
138,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-mz_333_1_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-mz_333_1_AkPnStgb.wav,693.5837414965987,110.0
139,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-bach_847_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-bach_847_AkPnStgb.wav,192.2557823129252,94.0
140,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-ty_mai_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-ty_mai_AkPnBcht.wav,194.0467573696145,29.0
141,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-bk_xmas3_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-bk_xmas3_AkPnStgb.wav,500.2933560090703,97.0
142,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-gra_esp_4_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-gra_esp_4_AkPnBcht.wav,284.878231292517,15.0
143,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-ty_juli_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-ty_juli_AkPnBsdf.wav,114.54809523809524,57.0
144,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-alb_se8_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-alb_se8_SptkBGAm.wav,269.8515646258504,181.0
145,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-scn16_5_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-scn16_5_SptkBGAm.wav,196.8325850340136,205.0
146,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-liz_et6_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-liz_et6_AkPnCGdD.wav,327.5102267573696,79.0
147,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-schumm-2_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-schumm-2_SptkBGAm.wav,322.94643990929706,203.0
148,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn-p3_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn-p3_AkPnBcht.wav,53.63766439909297,9.0
149,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-chpn-p1_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-chpn-p1_AkPnBsdf.wav,33.21768707482993,39.0
150,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chp_op18_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chp_op18_AkPnCGdD.wav,311.4016553287982,76.0
151,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-schu_143_2_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-schu_143_2_AkPnCGdD.wav,229.0326757369615,86.0
152,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-liz_et2_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-liz_et2_AkPnStgb.wav,320.7443764172336,107.0
153,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-scn16_2_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-scn16_2_AkPnBcht.wav,442.3171201814058,27.0
154,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-deb_pass_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-deb_pass_SptkBGAm.wav,218.9772335600907,193.0
155,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-ty_februar_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-ty_februar_AkPnCGdD.wav,164.1543537414966,88.0
156,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-liz_rhap09_StbgTGd2.mid,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-liz_rhap09_StbgTGd2.wav,634.8644671201814,252.0
157,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.wav,364.48430839002265,201.0
158,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chpn-p13_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chpn-p13_AkPnCGdD.wav,155.48521541950117,68.0
159,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-schuim-1_StbgTGd2.mid,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-schuim-1_StbgTGd2.wav,466.5884580498866,262.0
160,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-mz_333_2_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-mz_333_2_AkPnCGdD.wav,524.6232653061224,84.0
161,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn_op33_2_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn_op33_2_SptkBGAm.wav,142.26321995464852,190.0
162,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-alb_esp5_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-alb_esp5_SptkBGCl.wav,123.16891156462584,211.0
163,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-scn15_5_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-scn15_5_SptkBGCl.wav,75.18165532879819,234.0
164,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-bk_xmas1_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-bk_xmas1_AkPnBsdf.wav,385.854126984127,35.0
165,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-alb_esp2_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-alb_esp2_SptkBGAm.wav,127.4559410430839,180.0
166,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-grieg_elfentanz_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-grieg_elfentanz_AkPnBsdf.wav,55.387573696145125,44.0
167,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-bk_xmas5_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-bk_xmas5_AkPnCGdD.wav,395.8281179138322,62.0
168,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-chp_op31_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-chp_op31_AkPnStgb.wav,516.5549433106576,104.0
169,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-grieg_waechter_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-grieg_waechter_AkPnBcht.wav,148.62167800453514,16.0
170,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn-p1_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn-p1_AkPnBcht.wav,33.21768707482993,7.0
171,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-ty_juni_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-ty_juni_AkPnBsdf.wav,234.0410657596372,58.0
172,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-alb_esp2_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-alb_esp2_SptkBGCl.wav,127.45591836734694,210.0
173,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mz_331_3_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mz_331_3_AkPnBsdf.wav,192.18240362811792,53.0
174,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-grieg_wanderer_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-grieg_wanderer_AkPnBsdf.wav,102.84557823129252,46.0
175,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chpn-p14_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chpn-p14_AkPnCGdD.wav,29.6756462585034,69.0
176,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-scn15_7_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-scn15_7_AkPnBcht.wav,130.79913832199546,26.0
177,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-deb_clai_StbgTGd2.mid,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-deb_clai_StbgTGd2.wav,250.28272108843535,247.0
178,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-waldstein_2_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-waldstein_2_AkPnCGdD.wav,248.5822902494331,89.0
179,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mz_331_2_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mz_331_2_AkPnBsdf.wav,367.6289795918368,52.0
180,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-br_im5_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-br_im5_AkPnCGdD.wav,176.43607709750566,65.0
181,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-chpn_op27_2_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-chpn_op27_2_AkPnStgb.wav,311.9896598639456,102.0
182,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-grieg_wanderer_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-grieg_wanderer_SptkBGAm.wav,101.3101133786848,196.0
183,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-scn15_3_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-scn15_3_AkPnBcht.wav,33.85879818594104,25.0
184,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn_op25_e3_SptkBGAm.wav,106.57201814058956,189.0
185,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-liz_et3_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-liz_et3_AkPnStgb.wav,246.36802721088435,108.0
186,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-bach_846_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-bach_846_SptkBGAm.wav,228.0585941043084,182.0
187,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-scn16_4_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-scn16_4_AkPnCGdD.wav,209.22183673469388,87.0
188,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-ty_mai_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-ty_mai_SptkBGAm.wav,194.04673469387757,207.0
189,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mz_332_1_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-mz_332_1_AkPnBsdf.wav,573.3733333333333,54.0
190,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-schub_d960_3_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-schub_d960_3_SptkBGCl.wav,234.55408163265307,232.0
191,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-liz_et6_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-liz_et6_AkPnBsdf.wav,327.5102267573696,47.0
192,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-mond_3_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-mond_3_AkPnStgb.wav,412.86124716553286,109.0
193,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-mz_331_1_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-mz_331_1_SptkBGCl.wav,833.8046258503401,230.0
194,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-pathetique_1_StbgTGd2.mid,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-pathetique_1_StbgTGd2.wav,561.5391156462586,261.0
195,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-grieg_halling_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-grieg_halling_AkPnBsdf.wav,51.53873015873016,45.0
196,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chpn_op10_e01_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-chpn_op10_e01_AkPnCGdD.wav,112.96902494331066,73.0
197,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-burg_perlen_SptkBGCl.mid,F:\MAPS\SptkBGCl\MUS\MAPS_MUS-burg_perlen_SptkBGCl.wav,86.28478458049887,218.0
198,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-alb_se3_AkPnBsdf.mid,F:\MAPS\AkPnBsdf\MUS\MAPS_MUS-alb_se3_AkPnBsdf.wav,250.07780045351475,30.0
199,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-br_im6_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-br_im6_AkPnStgb.wav,141.23126984126984,99.0
200,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-ty_mai_StbgTGd2.mid,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-ty_mai_StbgTGd2.wav,194.04673469387757,269.0
201,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-schu_143_3_StbgTGd2.mid,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-schu_143_3_StbgTGd2.wav,328.8487528344671,263.0
202,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn_op66_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-chpn_op66_AkPnBcht.wav,275.0959410430839,13.0
203,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn_op10_e05_SptkBGAm.wav,93.87625850340136,188.0
204,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-bk_xmas5_StbgTGd2.mid,F:\MAPS\StbgTGd2\MUS\MAPS_MUS-bk_xmas5_StbgTGd2.wav,395.8280952380952,243.0
205,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-muss_2_AkPnCGdD.mid,F:\MAPS\AkPnCGdD\MUS\MAPS_MUS-muss_2_AkPnCGdD.wav,273.63081632653063,83.0
206,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-grieg_zwerge_AkPnBcht.mid,F:\MAPS\AkPnBcht\MUS\MAPS_MUS-grieg_zwerge_AkPnBcht.wav,155.51839002267573,18.0
207,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-alb_esp4_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-alb_esp4_AkPnStgb.wav,193.36478458049888,91.0
208,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-schub_d960_3_AkPnStgb.mid,F:\MAPS\AkPnStgb\MUS\MAPS_MUS-schub_d960_3_AkPnStgb.wav,234.55410430839,111.0
209,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn-p6_SptkBGAm.mid,F:\MAPS\SptkBGAm\MUS\MAPS_MUS-chpn-p6_SptkBGAm.wav,92.95360544217688,187.0
