,midi_filename,audio_filename,duration,Unnamed: 0
113,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op10_e05_SptkBGAm.wav,93.87625850340136,188.0
114,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_311_1_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_311_1_StbgTGd2.wav,262.03680272108846,253.0
115,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp2_SptkBGCl.wav,127.45591836734694,210.0
116,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-alb_esp2_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-alb_esp2_AkPnCGdD.wav,127.45591836734694,60.0
117,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-bach_847_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-bach_847_AkPnStgb.wav,192.2557823129252,94.0
118,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-bor_ps1_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-bor_ps1_AkPnCGdD.wav,261.02160997732426,63.0
119,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn16_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-scn16_3_StbgTGd2.wav,256.40814058956914,266.0
120,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mos_op36_6_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mos_op36_6_AkPnBsdf.wav,151.68451247165532,50.0
121,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p14_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p14_AkPnBcht.wav,29.675668934240363,6.0
122,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn16_7_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn16_7_SptkBGAm.wav,126.24052154195012,206.0
123,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-pathetique_1_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-pathetique_1_SptkBGCl.wav,561.5391383219954,231.0
124,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-ty_dezember_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-ty_dezember_AkPnBsdf.wav,240.64839002267573,56.0
125,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-chpn-p9_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-chpn-p9_AkPnBsdf.wav,91.2731746031746,42.0
126,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-muss_3_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-muss_3_SptkBGCl.wav,88.75675736961452,228.0
127,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-br_im2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-br_im2_SptkBGAm.wav,162.98038548752834,184.0
128,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_et4_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_et4_SptkBGCl.wav,117.15034013605442,225.0
129,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_mai_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_mai_SptkBGAm.wav,194.04673469387757,207.0
130,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-alb_esp3_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-alb_esp3_AkPnCGdD.wav,175.26544217687075,61.0
131,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chp_op18_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chp_op18_AkPnCGdD.wav,311.4016553287982,76.0
132,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-liz_et3_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-liz_et3_AkPnStgb.wav,246.36802721088435,108.0
133,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-grieg_waechter_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-grieg_waechter_AkPnBcht.wav,148.62167800453514,16.0
134,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_rhap09_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_rhap09_SptkBGCl.wav,634.8644444444444,226.0
135,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-bk_xmas5_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-bk_xmas5_AkPnBcht.wav,395.8281179138322,3.0
136,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schumm-3_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schumm-3_AkPnStgb.wav,106.95591836734694,115.0
137,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p6_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p6_SptkBGCl.wav,92.95360544217688,220.0
138,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_september_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_september_AkPnStgb.wav,164.68596371882086,118.0
139,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn_op27_1_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn_op27_1_AkPnCGdD.wav,291.8042403628118,75.0
140,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-chpn-p16_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-chpn-p16_AkPnStgb.wav,62.73696145124717,101.0
141,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_5_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_5_SptkBGCl.wav,75.18165532879819,234.0
142,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-schumm-6_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-schumm-6_AkPnBcht.wav,315.4509297052154,23.0
143,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-chp_op31_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-chp_op31_AkPnStgb.wav,516.5549433106576,104.0
144,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_januar_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_januar_AkPnStgb.wav,283.70097505668934,117.0
145,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-chpn-p10_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-chpn-p10_AkPnStgb.wav,25.806009070294785,100.0
146,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn_op66_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn_op66_AkPnBcht.wav,275.0959410430839,13.0
147,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mond_1_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mond_1_AkPnBsdf.wav,364.4842857142857,49.0
148,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-schumm-2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-schumm-2_SptkBGAm.wav,322.94643990929706,203.0
149,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_oktober_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_oktober_SptkBGAm.wav,193.42068027210885,208.0
150,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-br_im2_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-br_im2_AkPnCGdD.wav,162.9803628117914,64.0
151,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-mond_3_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-mond_3_AkPnStgb.wav,412.86124716553286,109.0
152,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mond_2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mond_2_SptkBGCl.wav,126.69569160997732,227.0
153,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_esp2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_esp2_SptkBGAm.wav,127.4559410430839,180.0
154,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-alb_se3_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-alb_se3_AkPnBcht.wav,250.0778231292517,0.0
155,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-schub_d960_3_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-schub_d960_3_AkPnCGdD.wav,234.55408163265307,85.0
156,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn_op25_e2_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn_op25_e2_AkPnBcht.wav,91.2688888888889,12.0
157,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-burg_perlen_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-burg_perlen_SptkBGCl.wav,86.28478458049887,218.0
158,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-schub_d760_1_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-schub_d760_1_AkPnBcht.wav,353.89675736961453,22.0
159,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-waldstein_1_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-waldstein_1_AkPnBsdf.wav,620.9335827664399,59.0
160,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p15_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p15_AkPnCGdD.wav,274.60462585034014,70.0
161,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p8_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p8_AkPnBcht.wav,91.15083900226756,11.0
162,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-liz_et5_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-liz_et5_AkPnCGdD.wav,193.0157142857143,78.0
163,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schub_d960_3_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schub_d960_3_AkPnStgb.wav,234.55410430839,111.0
164,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-bor_ps6_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-bor_ps6_AkPnBsdf.wav,115.03866213151927,36.0
165,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-chpn-p21_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-chpn-p21_AkPnBsdf.wav,104.92458049886622,40.0
166,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-ty_juli_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-ty_juli_AkPnBsdf.wav,114.54809523809524,57.0
167,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schuim-3_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schuim-3_AkPnStgb.wav,315.3124943310657,113.0
168,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas1_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas1_StbgTGd2.wav,385.8541043083901,241.0
169,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p4_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p4_AkPnBcht.wav,104.27265306122447,10.0
170,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_3_StbgTGd2.wav,349.7602494331066,258.0
171,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_2_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-mz_333_2_StbgTGd2.wav,524.6232653061224,257.0
172,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_2_SptkBGAm.wav,126.69569160997732,202.0
173,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas4_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bk_xmas4_StbgTGd2.wav,230.85333333333327,242.0
174,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bor_ps6_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-bor_ps6_StbgTGd2.wav,115.03866213151927,244.0
175,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-deb_menu_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-deb_menu_StbgTGd2.wav,251.36020408163265,248.0
176,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op7_2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op7_2_SptkBGAm.wav,161.62068027210884,192.0
177,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mz_331_3_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mz_331_3_AkPnBsdf.wav,192.18240362811792,53.0
178,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op25_e3_SptkBGAm.wav,106.57201814058956,189.0
179,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-ty_juni_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-ty_juni_AkPnBsdf.wav,234.0410657596372,58.0
180,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-bk_xmas3_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-bk_xmas3_AkPnStgb.wav,500.2933560090703,97.0
181,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-bor_ps5_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-bor_ps5_AkPnStgb.wav,97.32378684807256,98.0
182,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schumm-1_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schumm-1_AkPnStgb.wav,269.7098185941043,114.0
183,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p14_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p14_AkPnCGdD.wav,29.6756462585034,69.0
184,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-waldstein_1_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-waldstein_1_AkPnStgb.wav,620.9336054421768,119.0
185,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_se8_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_se8_SptkBGAm.wav,269.8515646258504,181.0
186,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p11-format0_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p11-format0_AkPnCGdD.wav,32.77759637188208,66.0
187,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-waldstein_2_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-waldstein_2_AkPnCGdD.wav,248.5822902494331,89.0
188,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-ty_februar_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-ty_februar_SptkBGCl.wav,164.1543537414966,237.0
189,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-liz_rhap02_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-liz_rhap02_AkPnCGdD.wav,527.3949886621315,81.0
190,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn15_2_SptkBGCl.wav,59.23124716553288,233.0
191,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mz_332_1_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-mz_332_1_AkPnBsdf.wav,573.3733333333333,54.0
192,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-grieg_wanderer_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-grieg_wanderer_AkPnBsdf.wav,102.84557823129252,46.0
193,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn16_4_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-scn16_4_SptkBGCl.wav,209.22183673469388,236.0
194,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_et6_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-liz_et6_StbgTGd2.wav,327.5102267573696,250.0
195,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-hay_40_1_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-hay_40_1_AkPnBcht.wav,396.8679818594104,19.0
196,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bach_847_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bach_847_SptkBGCl.wav,192.2557823129252,214.0
197,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-mendel_op53_5_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-mendel_op53_5_AkPnCGdD.wav,153.63507936507938,82.0
198,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-br_im5_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-br_im5_AkPnCGdD.wav,176.43607709750566,65.0
199,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-muss_5_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-muss_5_AkPnBcht.wav,102.44721088435374,20.0
200,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p7_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p7_AkPnCGdD.wav,39.44555555555556,72.0
201,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schuim-1_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-schuim-1_AkPnStgb.wav,466.5884353741496,112.0
202,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-alb_esp4_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-alb_esp4_AkPnStgb.wav,193.36478458049888,91.0
203,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-scn15_7_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-scn15_7_AkPnBcht.wav,130.79913832199546,26.0
204,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.wav,364.48430839002265,201.0
205,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-alb_se6_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-alb_se6_AkPnStgb.wav,240.68172335600903,92.0
206,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p13_AkPnCGdD.mid,D:\Model\Datasets\Maps\AkPnCGdD\MUS\MAPS_MUS-chpn-p13_AkPnCGdD.wav,155.48521541950117,68.0
207,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-bach_850_AkPnBsdf.mid,D:\Model\Datasets\Maps\AkPnBsdf\MUS\MAPS_MUS-bach_850_AkPnBsdf.wav,175.47319727891156,34.0
208,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-schu_143_3_StbgTGd2.mid,D:\Model\Datasets\Maps\StbgTGd2\MUS\MAPS_MUS-schu_143_3_StbgTGd2.wav,328.8487528344671,263.0
209,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p3_AkPnBcht.mid,D:\Model\Datasets\Maps\AkPnBcht\MUS\MAPS_MUS-chpn-p3_AkPnBcht.wav,53.63766439909297,9.0
