,midi_filename,audio_filename,duration
116,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-scn15_13_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-scn15_13_AkPnStgb.wav,79.96176870748299
117,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_januar_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_januar_AkPnStgb.wav,283.70097505668934
118,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_september_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-ty_september_AkPnStgb.wav,164.68596371882086
119,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-waldstein_1_AkPnStgb.mid,D:\Model\Datasets\Maps\AkPnStgb\MUS\MAPS_MUS-waldstein_1_AkPnStgb.wav,620.9336054421768
120,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-bk_xmas1_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-bk_xmas1_ENSTDkAm.wav,385.4319954648526
121,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn-p14_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn-p14_ENSTDkAm.wav,29.25199546485261
122,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn-p15_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn-p15_ENSTDkAm.wav,274.1739909297052
123,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn-p4_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn-p4_ENSTDkAm.wav,103.8419954648526
124,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op25_e3_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op25_e3_ENSTDkAm.wav,106.14199546485261
125,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op25_e4_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op25_e4_ENSTDkAm.wav,92.91897959183673
126,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op33_2_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op33_2_ENSTDkAm.wav,141.8339909297052
127,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op35_1_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op35_1_ENSTDkAm.wav,394.39498866213154
128,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op66_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op66_ENSTDkAm.wav,276.5019954648526
129,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op7_1_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-chpn_op7_1_ENSTDkAm.wav,136.8619954648526
130,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-grieg_butterfly_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-grieg_butterfly_ENSTDkAm.wav,99.78199546485261
131,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-grieg_kobold_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-grieg_kobold_ENSTDkAm.wav,86.52199546485261
132,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-liz_rhap02_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-liz_rhap02_ENSTDkAm.wav,526.9679818594104
133,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-liz_rhap09_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-liz_rhap09_ENSTDkAm.wav,634.4359863945579
134,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-liz_rhap12_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-liz_rhap12_ENSTDkAm.wav,524.1229931972789
135,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-mendel_op62_5_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-mendel_op62_5_ENSTDkAm.wav,158.83798185941043
136,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-muss_1_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-muss_1_ENSTDkAm.wav,211.49798185941043
137,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-pathetique_2_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-pathetique_2_ENSTDkAm.wav,306.0479818594104
138,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-pathetique_3_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-pathetique_3_ENSTDkAm.wav,258.4139909297052
139,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-schub_d760_3_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-schub_d760_3_ENSTDkAm.wav,260.71199546485263
140,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-schumm-1_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-schumm-1_ENSTDkAm.wav,269.2839909297052
141,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-schu_143_1_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-schu_143_1_ENSTDkAm.wav,749.5439909297052
142,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn15_11_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn15_11_ENSTDkAm.wav,78.48299319727892
143,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn15_6_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn15_6_ENSTDkAm.wav,49.864988662131516
144,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn15_9_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn15_9_ENSTDkAm.wav,39.92299319727891
145,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn16_4_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-scn16_4_ENSTDkAm.wav,208.7909977324263
146,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-ty_maerz_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-ty_maerz_ENSTDkAm.wav,136.63798185941044
147,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-ty_mai_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-ty_mai_ENSTDkAm.wav,193.61698412698414
148,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-ty_november_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-ty_november_ENSTDkAm.wav,177.46498866213153
149,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-waldstein_1_ENSTDkAm.mid,D:\Model\Datasets\Maps\ENSTDkAm2\MUS\MAPS_MUS-waldstein_1_ENSTDkAm.wav,620.5149886621315
150,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-alb_se2_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-alb_se2_ENSTDkCl.wav,238.6449886621315
151,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bk_xmas1_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bk_xmas1_ENSTDkCl.wav,385.52498866213153
152,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bk_xmas4_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bk_xmas4_ENSTDkCl.wav,230.5239909297052
153,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bk_xmas5_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bk_xmas5_ENSTDkCl.wav,395.5019954648526
154,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bor_ps6_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-bor_ps6_ENSTDkCl.wav,114.71498866213152
155,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-chpn-e01_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-chpn-e01_ENSTDkCl.wav,112.6480045351474
156,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-chpn-p19_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-chpn-p19_ENSTDkCl.wav,68.89900226757369
157,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-deb_clai_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-deb_clai_ENSTDkCl.wav,249.9539909297052
158,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-deb_menu_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-deb_menu_ENSTDkCl.wav,251.0329931972789
159,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-grieg_butterfly_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-grieg_butterfly_ENSTDkCl.wav,99.88399092970522
160,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-liz_et6_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-liz_et6_ENSTDkCl.wav,327.1849886621315
161,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-liz_et_trans5_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-liz_et_trans5_ENSTDkCl.wav,197.21897959183673
162,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-liz_rhap09_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-liz_rhap09_ENSTDkCl.wav,634.5380045351474
163,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_311_1_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_311_1_ENSTDkCl.wav,261.70897959183674
164,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_331_2_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_331_2_ENSTDkCl.wav,367.3029931972789
165,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_331_3_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_331_3_ENSTDkCl.wav,191.85498866213152
166,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_332_2_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_332_2_ENSTDkCl.wav,267.4
167,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_333_2_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_333_2_ENSTDkCl.wav,524.3059863945579
168,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_333_3_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_333_3_ENSTDkCl.wav,349.43
169,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_545_3_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_545_3_ENSTDkCl.wav,107.42798185941044
170,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_570_1_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-mz_570_1_ENSTDkCl.wav,478.1759863945578
171,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-pathetique_1_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-pathetique_1_ENSTDkCl.wav,561.2109977324263
172,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-schuim-1_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-schuim-1_ENSTDkCl.wav,466.2629931972789
173,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-schu_143_3_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-schu_143_3_ENSTDkCl.wav,328.52698412698413
174,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn15_11_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn15_11_ENSTDkCl.wav,78.57700680272109
175,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn15_12_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn15_12_ENSTDkCl.wav,85.4309977324263
176,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn16_3_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn16_3_ENSTDkCl.wav,256.07798185941044
177,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn16_4_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-scn16_4_ENSTDkCl.wav,208.9090022675737
178,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-ty_maerz_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-ty_maerz_ENSTDkCl.wav,136.7349886621315
179,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-ty_mai_ENSTDkCl.mid,D:\Model\Datasets\Maps\ENSTDkCl\MUS\MAPS_MUS-ty_mai_ENSTDkCl.wav,193.7219954648526
180,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_esp2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_esp2_SptkBGAm.wav,127.4559410430839
181,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_se8_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-alb_se8_SptkBGAm.wav,269.85156462585036
182,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-bach_846_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-bach_846_SptkBGAm.wav,228.05859410430838
183,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-bor_ps2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-bor_ps2_SptkBGAm.wav,165.06598639455783
184,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-br_im2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-br_im2_SptkBGAm.wav,162.98038548752834
185,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-burg_quelle_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-burg_quelle_SptkBGAm.wav,109.43283446712019
186,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn-e01_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn-e01_SptkBGAm.wav,112.96902494331066
187,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn-p6_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn-p6_SptkBGAm.wav,92.95360544217687
188,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op10_e05_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op10_e05_SptkBGAm.wav,93.87625850340136
189,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op25_e3_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op25_e3_SptkBGAm.wav,106.57201814058956
190,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op33_2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op33_2_SptkBGAm.wav,142.26321995464852
191,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op33_4_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op33_4_SptkBGAm.wav,316.78439909297055
192,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op7_2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-chpn_op7_2_SptkBGAm.wav,161.62068027210884
193,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-deb_pass_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-deb_pass_SptkBGAm.wav,218.9772335600907
194,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-gra_esp_3_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-gra_esp_3_SptkBGAm.wav,191.07931972789115
195,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-grieg_elfentanz_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-grieg_elfentanz_SptkBGAm.wav,56.705238095238094
196,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-grieg_wanderer_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-grieg_wanderer_SptkBGAm.wav,101.3101133786848
197,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-liz_et1_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-liz_et1_SptkBGAm.wav,289.3907029478458
198,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-liz_et2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-liz_et2_SptkBGAm.wav,320.7443990929705
199,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-liz_et_trans4_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-liz_et_trans4_SptkBGAm.wav,375.3265306122449
200,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mendel_op62_5_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mendel_op62_5_SptkBGAm.wav,159.26034013605442
201,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_1_SptkBGAm.wav,364.48430839002265
202,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-mond_2_SptkBGAm.wav,126.69569160997733
203,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-schumm-2_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-schumm-2_SptkBGAm.wav,322.94643990929706
204,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn15_7_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn15_7_SptkBGAm.wav,130.79913832199546
205,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn16_5_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn16_5_SptkBGAm.wav,196.83258503401362
206,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn16_7_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-scn16_7_SptkBGAm.wav,126.24052154195012
207,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_mai_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_mai_SptkBGAm.wav,194.04673469387754
208,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_oktober_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_oktober_SptkBGAm.wav,193.42068027210885
209,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_september_SptkBGAm.mid,D:\Model\Datasets\Maps\SptkBGAm\MUS\MAPS_MUS-ty_september_SptkBGAm.wav,164.68596371882086
210,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp2_SptkBGCl.wav,127.45591836734694
211,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp5_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp5_SptkBGCl.wav,123.16891156462584
212,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp6_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-alb_esp6_SptkBGCl.wav,154.32709750566895
213,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-appass_1_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-appass_1_SptkBGCl.wav,560.6767800453515
214,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bach_847_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bach_847_SptkBGCl.wav,192.25578231292516
215,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bk_xmas2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bk_xmas2_SptkBGCl.wav,401.2797052154195
216,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bk_xmas4_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-bk_xmas4_SptkBGCl.wav,230.85331065759638
217,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-br_im5_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-br_im5_SptkBGCl.wav,176.43607709750566
218,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-burg_perlen_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-burg_perlen_SptkBGCl.wav,86.28478458049887
219,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p2_SptkBGCl.wav,118.07732426303855
220,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p6_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p6_SptkBGCl.wav,92.95360544217687
221,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p7_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn-p7_SptkBGCl.wav,39.44555555555556
222,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn_op27_2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-chpn_op27_2_SptkBGCl.wav,311.30448979591836
223,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-gra_esp_3_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-gra_esp_3_SptkBGCl.wav,191.07934240362812
224,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-grieg_walzer_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-grieg_walzer_SptkBGCl.wav,110.44034013605442
225,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_et4_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_et4_SptkBGCl.wav,117.15034013605442
226,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_rhap09_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-liz_rhap09_SptkBGCl.wav,634.8644444444444
227,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mond_2_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mond_2_SptkBGCl.wav,126.69569160997733
228,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-muss_3_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-muss_3_SptkBGCl.wav,88.75675736961452
229,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mz_330_1_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mz_330_1_SptkBGCl.wav,539.9878231292518
230,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mz_331_1_SptkBGCl.mid,D:\Model\Datasets\Maps\SptkBGCl\MUS\MAPS_MUS-mz_331_1_SptkBGCl.wav,833.8046258503401
